election_num,state,Ypos,Xpos,MOE_original, MOE_instance,Trump,Clinton,Trump_New, Clinton_New,Trump_EVotes,Clinton_EVotes,Flip_Ind,MOE_Rare_Ind,Surprise_Ind
762,Colorado,5,3,3.7,2.41,43,48,45.41,48,0,9,0,0,0
762,Connecticut,4,10,3.0,0.24,35,50,35.24,50,0,7,0,0,0
762,Delaware,5,10,4.1,4.01,30,51,30,55.01,0,3,0,0,0
762,District of Columbia,6,9,4.9,1.95,4,91,5.95,91,0,3,0,0,0
762,Florida,8,9,3.3,2.47,50,46,52.47,46,29,0,0,0,0
762,Georgia,7,8,2.8,1.93,52,45,52,46.93,16,0,0,0,0
762,Hawaii,1,2,5.0,9.53,30,62,39.53,62,0,4,0,1,0
762,Idaho,3,2,4.0,0.4,48,29,48,29.4,4,0,0,0,0
762,Illinois,3,6,4.3,3.09,41,53,41,56.09,0,20,0,0,0
762,Indiana,4,6,4.0,3.36,48,37,48,40.36,11,0,0,0,0
762,Iowa,4,5,3.5,2.6,46,39,48.6,39,6,0,0,0,0
762,Kansas,6,4,5.5,4.94,58,34,62.94,34,6,0,0,0,0
762,Kentucky,5,6,4.0,1.29,54,37,54,38.29,8,0,0,0,0
762,Louisiana,7,5,4.4,4.37,50,35,50,39.37,8,0,0,0,0
762,Maine,1,11,3.5,3.24,42,46,42,49.24,0,4,0,0,0
762,Maryland,5,9,4.0,1.72,27,63,27,64.72,0,10,0,0,0
762,Massachusetts,3,10,5.0,1.23,26,56,26,57.23,0,11,0,0,0
762,Michigan,3,7,2.8,0.74,49,47,49.74,47,16,0,0,0,0
762,Minnesota,3,5,3.9,0.51,39,49,39.51,49,0,10,0,0,0
762,Missouri,7,6,3.5,0.14,47,41,47,41.14,10,0,0,0,0
762,Mississippi,5,5,2.9,2.21,54,39,56.21,39,6,0,0,0,0
762,Montana,3,3,3.2,0.81,46,36,46.81,36,3,0,0,0,0
762,Nebraska,5,4,3.6,1.98,56,29,56,30.98,5,0,0,0,0
762,Nevada,4,2,4.9,0.0,46,46,46.0,46,0,6,0,0,0
762,New Hampshire,2,11,3.7,1.53,38,49,38,50.53,0,4,0,0,0
762,New Jersey,4,9,3.8,9.69,40,51,49.69,51,0,14,0,1,0
762,New Mexico,6,3,1.8,0.79,44,46,44,46.79,0,5,0,0,0
762,New York,3,9,4.5,1.14,34,51,34,52.14,0,29,0,0,0
762,North Carolina,6,7,3.5,2.13,44,44,44,46.13,0,15,1,0,0
762,North Dakota,3,4,4.9,4.46,43,32,43,36.46,3,0,0,0,0
762,Ohio,4,7,3.2,1.22,46,39,47.22,39,18,0,0,0,0
762,Oklahoma,7,4,4.3,0.44,60,30,60,30.44,7,0,0,0,0
762,Oregon,4,1,4.4,1.3,34,41,34,42.3,0,7,0,0,0
762,Pennsylvania,4,8,2.8,1.41,40,46,40,47.41,0,20,0,0,0
762,Rhode Island,4,11,3.4,2.17,32,52,34.17,52,0,4,0,0,0
762,South Carolina,6,8,4.4,1.01,47,36,48.01,36,9,0,0,0,0
762,South Dakota,4,4,4.0,1.18,49,35,49,36.18,3,0,0,0,0
762,Tennessee,6,6,4.4,0.65,44,34,44.65,34,11,0,0,0,0
762,Texas,8,4,3.6,1.53,49,35,50.53,35,38,0,0,0,0
762,Utah,5,2,2.7,1.27,40,30,40,31.27,6,0,0,0,0
762,Vermont,2,10,3.0,1.25,26,52,27.25,52,0,3,0,0,0
762,Virginia,5,8,3.6,1.47,42,48,42,49.47,0,13,0,0,0
762,Washington,3,1,4.9,0.3,39,55,39,55.3,0,12,0,0,0
762,West Virginia,5,7,5.0,2.65,60,28,62.65,28,5,0,0,0,0
762,Wisconsin,2,6,1.9,0.6,41,49,41,49.6,0,10,0,0,0
762,Wyoming,4,3,3.6,1.81,58,20,59.81,20,3,0,0,0,0
762,totals,,,,,,,0,1,260,278,,,0
763,Alabama,7,7,2.0,1.58,48,32,49.58,32,9,0,0,0,0
763,Alaska,1,1,4.9,2.35,43,47,45.35,47,0,3,0,0,0
763,Arizona,6,2,4.9,2.24,47,45,47,47.24,0,11,1,0,0
763,Arkansas,6,5,4.1,0.4,59,36,59,36.4,6,0,0,0,0
763,California,5,1,4.9,4.8,35,58,39.8,58,0,55,0,0,0
763,Colorado,5,3,3.7,2.43,43,48,43,50.43,0,9,0,0,0
763,Connecticut,4,10,3.0,0.6,35,50,35.6,50,0,7,0,0,0
763,Delaware,5,10,4.1,0.54,30,51,30.54,51,0,3,0,0,0
763,District of Columbia,6,9,4.9,2.77,4,91,4,93.77,0,3,0,0,0
763,Florida,8,9,3.3,1.88,50,46,51.88,46,29,0,0,0,0
763,Georgia,7,8,2.8,1.01,52,45,53.01,45,16,0,0,0,0
763,Hawaii,1,2,5.0,3.99,30,62,33.99,62,0,4,0,0,0
763,Idaho,3,2,4.0,2.95,48,29,48,31.95,4,0,0,0,0
763,Illinois,3,6,4.3,3.19,41,53,44.19,53,0,20,0,0,0
763,Indiana,4,6,4.0,2.66,48,37,50.66,37,11,0,0,0,0
763,Iowa,4,5,3.5,2.06,46,39,46,41.06,6,0,0,0,0
763,Kansas,6,4,5.5,9.91,58,34,58,43.91,6,0,0,1,0
763,Kentucky,5,6,4.0,2.56,54,37,54,39.56,8,0,0,0,0
763,Louisiana,7,5,4.4,3.24,50,35,53.24,35,8,0,0,0,0
763,Maine,1,11,3.5,0.42,42,46,42.42,46,0,4,0,0,0
763,Maryland,5,9,4.0,0.09,27,63,27.09,63,0,10,0,0,0
763,Massachusetts,3,10,5.0,4.31,26,56,30.31,56,0,11,0,0,0
763,Michigan,3,7,2.8,0.68,49,47,49.68,47,16,0,0,0,0
763,Minnesota,3,5,3.9,9.17,39,49,48.17,49,0,10,0,1,0
763,Missouri,7,6,3.5,1.34,47,41,47,42.34,10,0,0,0,0
763,Mississippi,5,5,2.9,0.41,54,39,54,39.41,6,0,0,0,0
763,Montana,3,3,3.2,1.44,46,36,46,37.44,3,0,0,0,0
763,Nebraska,5,4,3.6,1.09,56,29,57.09,29,5,0,0,0,0
763,Nevada,4,2,4.9,3.37,46,46,46,49.37,0,6,1,0,0
763,New Hampshire,2,11,3.7,4.61,38,49,42.61,49,0,4,0,1,0
763,New Jersey,4,9,3.8,0.17,40,51,40.17,51,0,14,0,0,0
763,New Mexico,6,3,1.8,0.45,44,46,44.45,46,0,5,0,0,0
763,New York,3,9,4.5,1.71,34,51,34,52.71,0,29,0,0,0
763,North Carolina,6,7,3.5,0.5,44,44,44,44.5,0,15,1,0,0
763,North Dakota,3,4,4.9,4.5,43,32,43,36.5,3,0,0,0,0
763,Ohio,4,7,3.2,0.35,46,39,46.35,39,18,0,0,0,0
763,Oklahoma,7,4,4.3,2.28,60,30,62.28,30,7,0,0,0,0
763,Oregon,4,1,4.4,0.23,34,41,34.23,41,0,7,0,0,0
763,Pennsylvania,4,8,2.8,0.66,40,46,40.66,46,0,20,0,0,0
763,Rhode Island,4,11,3.4,3.35,32,52,32,55.35,0,4,0,0,0
763,South Carolina,6,8,4.4,1.45,47,36,47,37.45,9,0,0,0,0
763,South Dakota,4,4,4.0,1.15,49,35,49,36.15,3,0,0,0,0
763,Tennessee,6,6,4.4,2.47,44,34,44,36.47,11,0,0,0,0
763,Texas,8,4,3.6,1.55,49,35,49,36.55,38,0,0,0,0
763,Utah,5,2,2.7,2.06,40,30,40,32.06,6,0,0,0,0
763,Vermont,2,10,3.0,2.32,26,52,28.32,52,0,3,0,0,0
763,Virginia,5,8,3.6,1.47,42,48,42,49.47,0,13,0,0,0
763,Washington,3,1,4.9,0.57,39,55,39,55.57,0,12,0,0,0
763,West Virginia,5,7,5.0,1.77,60,28,60,29.77,5,0,0,0,0
763,Wisconsin,2,6,1.9,1.64,41,49,42.64,49,0,10,0,0,0
763,Wyoming,4,3,3.6,1.17,58,20,58,21.17,3,0,0,0,0
763,totals,,,,,,,0,1,246,292,,,0
764,Alabama,7,7,2.0,0.43,48,32,48,32.43,9,0,0,0,0
764,Alaska,1,1,4.9,3.03,43,47,46.03,47,0,3,0,0,0
764,Arizona,6,2,4.9,2.96,47,45,47,47.96,0,11,1,0,0
764,Arkansas,6,5,4.1,0.44,59,36,59,36.44,6,0,0,0,0
764,California,5,1,4.9,2.13,35,58,37.13,58,0,55,0,0,0
764,Colorado,5,3,3.7,2.58,43,48,43,50.58,0,9,0,0,0
764,Connecticut,4,10,3.0,1.98,35,50,36.98,50,0,7,0,0,0
764,Delaware,5,10,4.1,0.53,30,51,30.53,51,0,3,0,0,0
764,District of Columbia,6,9,4.9,2.77,4,91,6.77,91,0,3,0,0,0
764,Florida,8,9,3.3,0.35,50,46,50.35,46,29,0,0,0,0
764,Georgia,7,8,2.8,0.12,52,45,52.12,45,16,0,0,0,0
764,Hawaii,1,2,5.0,5.04,30,62,35.04,62,0,4,0,1,0
764,Idaho,3,2,4.0,0.73,48,29,48,29.73,4,0,0,0,0
764,Illinois,3,6,4.3,9.05,41,53,50.05,53,0,20,0,1,0
764,Indiana,4,6,4.0,0.7,48,37,48,37.7,11,0,0,0,0
764,Iowa,4,5,3.5,2.85,46,39,46,41.85,6,0,0,0,0
764,Kansas,6,4,5.5,4.46,58,34,58,38.46,6,0,0,0,0
764,Kentucky,5,6,4.0,2.91,54,37,56.91,37,8,0,0,0,0
764,Louisiana,7,5,4.4,1.31,50,35,50,36.31,8,0,0,0,0
764,Maine,1,11,3.5,0.56,42,46,42.56,46,0,4,0,0,0
764,Maryland,5,9,4.0,3.01,27,63,27,66.01,0,10,0,0,0
764,Massachusetts,3,10,5.0,0.69,26,56,26,56.69,0,11,0,0,0
764,Michigan,3,7,2.8,1.67,49,47,50.67,47,16,0,0,0,0
764,Minnesota,3,5,3.9,1.05,39,49,40.05,49,0,10,0,0,0
764,Missouri,7,6,3.5,5.42,47,41,52.42,41,10,0,0,1,0
764,Mississippi,5,5,2.9,0.2,54,39,54,39.2,6,0,0,0,0
764,Montana,3,3,3.2,0.14,46,36,46.14,36,3,0,0,0,0
764,Nebraska,5,4,3.6,2.17,56,29,56,31.17,5,0,0,0,0
764,Nevada,4,2,4.9,0.49,46,46,46,46.49,0,6,1,0,0
764,New Hampshire,2,11,3.7,2.73,38,49,40.73,49,0,4,0,0,0
764,New Jersey,4,9,3.8,1.4,40,51,40,52.4,0,14,0,0,0
764,New Mexico,6,3,1.8,1.8,44,46,44,47.8,0,5,0,0,0
764,New York,3,9,4.5,1.52,34,51,34,52.52,0,29,0,0,0
764,North Carolina,6,7,3.5,1.8,44,44,45.8,44,15,0,1,0,0
764,North Dakota,3,4,4.9,2.92,43,32,43,34.92,3,0,0,0,0
764,Ohio,4,7,3.2,0.35,46,39,46.35,39,18,0,0,0,0
764,Oklahoma,7,4,4.3,3.48,60,30,63.48,30,7,0,0,0,0
764,Oregon,4,1,4.4,2.84,34,41,34,43.84,0,7,0,0,0
764,Pennsylvania,4,8,2.8,0.78,40,46,40.78,46,0,20,0,0,0
764,Rhode Island,4,11,3.4,7.76,32,52,32,59.76,0,4,0,1,0
764,South Carolina,6,8,4.4,3.88,47,36,47,39.88,9,0,0,0,0
764,South Dakota,4,4,4.0,9.5,49,35,49,44.5,3,0,0,1,0
764,Tennessee,6,6,4.4,3.71,44,34,44,37.71,11,0,0,0,0
764,Texas,8,4,3.6,2.29,49,35,51.29,35,38,0,0,0,0
764,Utah,5,2,2.7,0.22,40,30,40,30.22,6,0,0,0,0
764,Vermont,2,10,3.0,0.73,26,52,26.73,52,0,3,0,0,0
764,Virginia,5,8,3.6,2.24,42,48,44.24,48,0,13,0,0,0
764,Washington,3,1,4.9,4.2,39,55,39,59.2,0,12,0,0,0
764,West Virginia,5,7,5.0,1.38,60,28,61.38,28,5,0,0,0,0
764,Wisconsin,2,6,1.9,0.95,41,49,41.95,49,0,10,0,0,0
764,Wyoming,4,3,3.6,4.22,58,20,58,24.22,3,0,0,1,0
764,totals,,,,,,,0,1,261,277,,,0
765,Alabama,7,7,2.0,1.31,48,32,48,33.31,9,0,0,0,0
765,Alaska,1,1,4.9,0.6,43,47,43.6,47,0,3,0,0,0
765,Arizona,6,2,4.9,1.36,47,45,47,46.36,11,0,0,0,0
765,Arkansas,6,5,4.1,2.13,59,36,59,38.13,6,0,0,0,0
765,California,5,1,4.9,1.25,35,58,35,59.25,0,55,0,0,0
765,Colorado,5,3,3.7,0.42,43,48,43.42,48,0,9,0,0,0
765,Connecticut,4,10,3.0,0.85,35,50,35,50.85,0,7,0,0,0
765,Delaware,5,10,4.1,0.92,30,51,30.92,51,0,3,0,0,0
765,District of Columbia,6,9,4.9,0.93,4,91,4.93,91,0,3,0,0,0
765,Florida,8,9,3.3,1.14,50,46,50,47.14,29,0,0,0,0
765,Georgia,7,8,2.8,1.4,52,45,53.4,45,16,0,0,0,0
765,Hawaii,1,2,5.0,3.34,30,62,30,65.34,0,4,0,0,0
765,Idaho,3,2,4.0,2.3,48,29,50.3,29,4,0,0,0,0
765,Illinois,3,6,4.3,3.93,41,53,44.93,53,0,20,0,0,0
765,Indiana,4,6,4.0,8.94,48,37,56.94,37,11,0,0,1,0
765,Iowa,4,5,3.5,3.3,46,39,49.3,39,6,0,0,0,0
765,Kansas,6,4,5.5,1.95,58,34,58,35.95,6,0,0,0,0
765,Kentucky,5,6,4.0,3.43,54,37,54,40.43,8,0,0,0,0
765,Louisiana,7,5,4.4,3.21,50,35,53.21,35,8,0,0,0,0
765,Maine,1,11,3.5,0.24,42,46,42.24,46,0,4,0,0,0
765,Maryland,5,9,4.0,3.14,27,63,27,66.14,0,10,0,0,0
765,Massachusetts,3,10,5.0,4.15,26,56,26,60.15,0,11,0,0,0
765,Michigan,3,7,2.8,1.72,49,47,50.72,47,16,0,0,0,0
765,Minnesota,3,5,3.9,5.76,39,49,39,54.76,0,10,0,1,0
765,Missouri,7,6,3.5,2.64,47,41,47,43.64,10,0,0,0,0
765,Mississippi,5,5,2.9,2.26,54,39,56.26,39,6,0,0,0,0
765,Montana,3,3,3.2,2.29,46,36,46,38.29,3,0,0,0,0
765,Nebraska,5,4,3.6,9.84,56,29,65.84,29,5,0,0,1,0
765,Nevada,4,2,4.9,4.45,46,46,50.45,46,6,0,1,0,0
765,New Hampshire,2,11,3.7,1.62,38,49,39.62,49,0,4,0,0,0
765,New Jersey,4,9,3.8,0.42,40,51,40,51.42,0,14,0,0,0
765,New Mexico,6,3,1.8,1.68,44,46,44,47.68,0,5,0,0,0
765,New York,3,9,4.5,4.19,34,51,34,55.19,0,29,0,0,0
765,North Carolina,6,7,3.5,1.07,44,44,44,45.07,0,15,1,0,0
765,North Dakota,3,4,4.9,1.53,43,32,43,33.53,3,0,0,0,0
765,Ohio,4,7,3.2,2.28,46,39,48.28,39,18,0,0,0,0
765,Oklahoma,7,4,4.3,2.0,60,30,62.0,30,7,0,0,0,0
765,Oregon,4,1,4.4,2.1,34,41,34,43.1,0,7,0,0,0
765,Pennsylvania,4,8,2.8,3.42,40,46,40,49.42,0,20,0,1,0
765,Rhode Island,4,11,3.4,2.02,32,52,32,54.02,0,4,0,0,0
765,South Carolina,6,8,4.4,3.67,47,36,50.67,36,9,0,0,0,0
765,South Dakota,4,4,4.0,3.11,49,35,49,38.11,3,0,0,0,0
765,Tennessee,6,6,4.4,2.56,44,34,44,36.56,11,0,0,0,0
765,Texas,8,4,3.6,3.27,49,35,52.27,35,38,0,0,0,0
765,Utah,5,2,2.7,0.17,40,30,40.17,30,6,0,0,0,0
765,Vermont,2,10,3.0,0.73,26,52,26.73,52,0,3,0,0,0
765,Virginia,5,8,3.6,3.33,42,48,45.33,48,0,13,0,0,0
765,Washington,3,1,4.9,3.2,39,55,42.2,55,0,12,0,0,0
765,West Virginia,5,7,5.0,3.93,60,28,63.93,28,5,0,0,0,0
765,Wisconsin,2,6,1.9,1.88,41,49,42.88,49,0,10,0,0,0
765,Wyoming,4,3,3.6,3.29,58,20,58,23.29,3,0,0,0,0
765,totals,,,,,,,0,1,263,275,,,0
766,Alabama,7,7,2.0,1.36,48,32,49.36,32,9,0,0,0,0
766,Alaska,1,1,4.9,4.26,43,47,43,51.26,0,3,0,0,0
766,Arizona,6,2,4.9,2.97,47,45,49.97,45,11,0,0,0,0
766,Arkansas,6,5,4.1,2.65,59,36,59,38.65,6,0,0,0,0
766,California,5,1,4.9,3.22,35,58,35,61.22,0,55,0,0,0
766,Colorado,5,3,3.7,1.04,43,48,44.04,48,0,9,0,0,0
766,Connecticut,4,10,3.0,0.98,35,50,35,50.98,0,7,0,0,0
766,Delaware,5,10,4.1,2.57,30,51,30,53.57,0,3,0,0,0
766,District of Columbia,6,9,4.9,1.95,4,91,4,92.95,0,3,0,0,0
766,Florida,8,9,3.3,0.29,50,46,50.29,46,29,0,0,0,0
766,Georgia,7,8,2.8,2.65,52,45,52,47.65,16,0,0,0,0
766,Hawaii,1,2,5.0,4.86,30,62,34.86,62,0,4,0,0,0
766,Idaho,3,2,4.0,2.54,48,29,50.54,29,4,0,0,0,0
766,Illinois,3,6,4.3,2.18,41,53,41,55.18,0,20,0,0,0
766,Indiana,4,6,4.0,2.55,48,37,48,39.55,11,0,0,0,0
766,Iowa,4,5,3.5,1.19,46,39,47.19,39,6,0,0,0,0
766,Kansas,6,4,5.5,5.06,58,34,63.06,34,6,0,0,0,0
766,Kentucky,5,6,4.0,6.12,54,37,54,43.12,8,0,0,1,0
766,Louisiana,7,5,4.4,0.18,50,35,50.18,35,8,0,0,0,0
766,Maine,1,11,3.5,2.54,42,46,42,48.54,0,4,0,0,0
766,Maryland,5,9,4.0,2.1,27,63,29.1,63,0,10,0,0,0
766,Massachusetts,3,10,5.0,1.36,26,56,26,57.36,0,11,0,0,0
766,Michigan,3,7,2.8,2.14,49,47,49,49.14,0,16,1,0,0
766,Minnesota,3,5,3.9,2.08,39,49,41.08,49,0,10,0,0,0
766,Missouri,7,6,3.5,1.49,47,41,47,42.49,10,0,0,0,0
766,Mississippi,5,5,2.9,0.87,54,39,54,39.87,6,0,0,0,0
766,Montana,3,3,3.2,2.54,46,36,48.54,36,3,0,0,0,0
766,Nebraska,5,4,3.6,2.99,56,29,58.99,29,5,0,0,0,0
766,Nevada,4,2,4.9,4.07,46,46,46,50.07,0,6,1,0,0
766,New Hampshire,2,11,3.7,0.48,38,49,38.48,49,0,4,0,0,0
766,New Jersey,4,9,3.8,0.98,40,51,40,51.98,0,14,0,0,0
766,New Mexico,6,3,1.8,1.28,44,46,45.28,46,0,5,0,0,0
766,New York,3,9,4.5,3.96,34,51,34,54.96,0,29,0,0,0
766,North Carolina,6,7,3.5,0.43,44,44,44.43,44,15,0,1,0,0
766,North Dakota,3,4,4.9,0.19,43,32,43.19,32,3,0,0,0,0
766,Ohio,4,7,3.2,1.64,46,39,46,40.64,18,0,0,0,0
766,Oklahoma,7,4,4.3,0.29,60,30,60.29,30,7,0,0,0,0
766,Oregon,4,1,4.4,3.06,34,41,37.06,41,0,7,0,0,0
766,Pennsylvania,4,8,2.8,1.76,40,46,40,47.76,0,20,0,0,0
766,Rhode Island,4,11,3.4,1.53,32,52,33.53,52,0,4,0,0,0
766,South Carolina,6,8,4.4,3.57,47,36,47,39.57,9,0,0,0,0
766,South Dakota,4,4,4.0,2.47,49,35,51.47,35,3,0,0,0,0
766,Tennessee,6,6,4.4,0.4,44,34,44.4,34,11,0,0,0,0
766,Texas,8,4,3.6,1.54,49,35,49,36.54,38,0,0,0,0
766,Utah,5,2,2.7,1.35,40,30,40,31.35,6,0,0,0,0
766,Vermont,2,10,3.0,2.93,26,52,28.93,52,0,3,0,0,0
766,Virginia,5,8,3.6,1.38,42,48,43.38,48,0,13,0,0,0
766,Washington,3,1,4.9,3.13,39,55,39,58.13,0,12,0,0,0
766,West Virginia,5,7,5.0,1.11,60,28,61.11,28,5,0,0,0,0
766,Wisconsin,2,6,1.9,0.62,41,49,41.62,49,0,10,0,0,0
766,Wyoming,4,3,3.6,2.57,58,20,58,22.57,3,0,0,0,0
766,totals,,,,,,,0,1,256,282,,,0
767,Alabama,7,7,2.0,1.74,48,32,48,33.74,9,0,0,0,0
767,Alaska,1,1,4.9,2.96,43,47,43,49.96,0,3,0,0,0
767,Arizona,6,2,4.9,1.39,47,45,48.39,45,11,0,0,0,0
767,Arkansas,6,5,4.1,3.24,59,36,59,39.24,6,0,0,0,0
767,California,5,1,4.9,0.25,35,58,35,58.25,0,55,0,0,0
767,Colorado,5,3,3.7,0.0,43,48,43.0,48,0,9,0,0,0
767,Connecticut,4,10,3.0,2.18,35,50,35,52.18,0,7,0,0,0
767,Delaware,5,10,4.1,0.81,30,51,30.81,51,0,3,0,0,0
767,District of Columbia,6,9,4.9,1.05,4,91,4,92.05,0,3,0,0,0
767,Florida,8,9,3.3,1.27,50,46,51.27,46,29,0,0,0,0
767,Georgia,7,8,2.8,1.13,52,45,52,46.13,16,0,0,0,0
767,Hawaii,1,2,5.0,8.47,30,62,30,70.47,0,4,0,1,0
767,Idaho,3,2,4.0,3.69,48,29,51.69,29,4,0,0,0,0
767,Illinois,3,6,4.3,0.93,41,53,41.93,53,0,20,0,0,0
767,Indiana,4,6,4.0,1.08,48,37,49.08,37,11,0,0,0,0
767,Iowa,4,5,3.5,0.77,46,39,46.77,39,6,0,0,0,0
767,Kansas,6,4,5.5,0.48,58,34,58.48,34,6,0,0,0,0
767,Kentucky,5,6,4.0,1.0,54,37,54,38.0,8,0,0,0,0
767,Louisiana,7,5,4.4,1.1,50,35,51.1,35,8,0,0,0,0
767,Maine,1,11,3.5,0.8,42,46,42.8,46,0,4,0,0,0
767,Maryland,5,9,4.0,1.32,27,63,28.32,63,0,10,0,0,0
767,Massachusetts,3,10,5.0,0.94,26,56,26,56.94,0,11,0,0,0
767,Michigan,3,7,2.8,2.62,49,47,51.62,47,16,0,0,0,0
767,Minnesota,3,5,3.9,1.4,39,49,39,50.4,0,10,0,0,0
767,Missouri,7,6,3.5,1.15,47,41,48.15,41,10,0,0,0,0
767,Mississippi,5,5,2.9,2.26,54,39,56.26,39,6,0,0,0,0
767,Montana,3,3,3.2,2.7,46,36,48.7,36,3,0,0,0,0
767,Nebraska,5,4,3.6,3.39,56,29,59.39,29,5,0,0,0,0
767,Nevada,4,2,4.9,3.63,46,46,46,49.63,0,6,1,0,0
767,New Hampshire,2,11,3.7,0.93,38,49,38.93,49,0,4,0,0,0
767,New Jersey,4,9,3.8,3.63,40,51,43.63,51,0,14,0,0,0
767,New Mexico,6,3,1.8,1.58,44,46,45.58,46,0,5,0,0,0
767,New York,3,9,4.5,4.44,34,51,34,55.44,0,29,0,0,0
767,North Carolina,6,7,3.5,1.76,44,44,44,45.76,0,15,1,0,0
767,North Dakota,3,4,4.9,1.67,43,32,43,33.67,3,0,0,0,0
767,Ohio,4,7,3.2,1.16,46,39,47.16,39,18,0,0,0,0
767,Oklahoma,7,4,4.3,4.15,60,30,64.15,30,7,0,0,0,0
767,Oregon,4,1,4.4,0.31,34,41,34.31,41,0,7,0,0,0
767,Pennsylvania,4,8,2.8,2.54,40,46,42.54,46,0,20,0,0,0
767,Rhode Island,4,11,3.4,2.95,32,52,32,54.95,0,4,0,0,0
767,South Carolina,6,8,4.4,4.29,47,36,47,40.29,9,0,0,0,0
767,South Dakota,4,4,4.0,3.63,49,35,52.63,35,3,0,0,0,0
767,Tennessee,6,6,4.4,1.61,44,34,45.61,34,11,0,0,0,0
767,Texas,8,4,3.6,0.85,49,35,49,35.85,38,0,0,0,0
767,Utah,5,2,2.7,2.34,40,30,40,32.34,6,0,0,0,0
767,Vermont,2,10,3.0,0.9,26,52,26,52.9,0,3,0,0,0
767,Virginia,5,8,3.6,2.53,42,48,44.53,48,0,13,0,0,0
767,Washington,3,1,4.9,0.74,39,55,39.74,55,0,12,0,0,0
767,West Virginia,5,7,5.0,4.27,60,28,64.27,28,5,0,0,0,0
767,Wisconsin,2,6,1.9,1.77,41,49,41,50.77,0,10,0,0,0
767,Wyoming,4,3,3.6,3.05,58,20,61.05,20,3,0,0,0,0
767,totals,,,,,,,0,1,257,281,,,0
768,Alabama,7,7,2.0,0.35,48,32,48,32.35,9,0,0,0,0
768,Alaska,1,1,4.9,2.35,43,47,43,49.35,0,3,0,0,0
768,Arizona,6,2,4.9,2.5,47,45,49.5,45,11,0,0,0,0
768,Arkansas,6,5,4.1,3.15,59,36,62.15,36,6,0,0,0,0
768,California,5,1,4.9,0.38,35,58,35,58.38,0,55,0,0,0
768,Colorado,5,3,3.7,1.34,43,48,44.34,48,0,9,0,0,0
768,Connecticut,4,10,3.0,2.56,35,50,35,52.56,0,7,0,0,0
768,Delaware,5,10,4.1,1.22,30,51,31.22,51,0,3,0,0,0
768,District of Columbia,6,9,4.9,4.23,4,91,8.23,91,0,3,0,0,0
768,Florida,8,9,3.3,2.81,50,46,50,48.81,29,0,0,0,0
768,Georgia,7,8,2.8,0.2,52,45,52.2,45,16,0,0,0,0
768,Hawaii,1,2,5.0,3.27,30,62,30,65.27,0,4,0,0,0
768,Idaho,3,2,4.0,1.17,48,29,48,30.17,4,0,0,0,0
768,Illinois,3,6,4.3,1.62,41,53,41,54.62,0,20,0,0,0
768,Indiana,4,6,4.0,2.31,48,37,50.31,37,11,0,0,0,0
768,Iowa,4,5,3.5,0.94,46,39,46,39.94,6,0,0,0,0
768,Kansas,6,4,5.5,1.68,58,34,59.68,34,6,0,0,0,0
768,Kentucky,5,6,4.0,3.14,54,37,57.14,37,8,0,0,0,0
768,Louisiana,7,5,4.4,6.68,50,35,56.68,35,8,0,0,1,0
768,Maine,1,11,3.5,2.22,42,46,44.22,46,0,4,0,0,0
768,Maryland,5,9,4.0,2.24,27,63,27,65.24,0,10,0,0,0
768,Massachusetts,3,10,5.0,2.39,26,56,28.39,56,0,11,0,0,0
768,Michigan,3,7,2.8,1.19,49,47,50.19,47,16,0,0,0,0
768,Minnesota,3,5,3.9,0.62,39,49,39,49.62,0,10,0,0,0
768,Missouri,7,6,3.5,3.08,47,41,50.08,41,10,0,0,0,0
768,Mississippi,5,5,2.9,0.21,54,39,54,39.21,6,0,0,0,0
768,Montana,3,3,3.2,2.9,46,36,46,38.9,3,0,0,0,0
768,Nebraska,5,4,3.6,0.21,56,29,56,29.21,5,0,0,0,0
768,Nevada,4,2,4.9,0.13,46,46,46.13,46,6,0,1,0,0
768,New Hampshire,2,11,3.7,1.14,38,49,39.14,49,0,4,0,0,0
768,New Jersey,4,9,3.8,0.4,40,51,40,51.4,0,14,0,0,0
768,New Mexico,6,3,1.8,1.68,44,46,44,47.68,0,5,0,0,0
768,New York,3,9,4.5,0.27,34,51,34,51.27,0,29,0,0,0
768,North Carolina,6,7,3.5,3.07,44,44,44,47.07,0,15,1,0,0
768,North Dakota,3,4,4.9,3.15,43,32,43,35.15,3,0,0,0,0
768,Ohio,4,7,3.2,0.13,46,39,46.13,39,18,0,0,0,0
768,Oklahoma,7,4,4.3,1.73,60,30,60,31.73,7,0,0,0,0
768,Oregon,4,1,4.4,0.93,34,41,34.93,41,0,7,0,0,0
768,Pennsylvania,4,8,2.8,0.02,40,46,40,46.02,0,20,0,0,0
768,Rhode Island,4,11,3.4,3.14,32,52,35.14,52,0,4,0,0,0
768,South Carolina,6,8,4.4,0.72,47,36,47,36.72,9,0,0,0,0
768,South Dakota,4,4,4.0,0.2,49,35,49,35.2,3,0,0,0,0
768,Tennessee,6,6,4.4,4.04,44,34,48.04,34,11,0,0,0,0
768,Texas,8,4,3.6,0.32,49,35,49.32,35,38,0,0,0,0
768,Utah,5,2,2.7,2.35,40,30,42.35,30,6,0,0,0,0
768,Vermont,2,10,3.0,0.78,26,52,26,52.78,0,3,0,0,0
768,Virginia,5,8,3.6,2.38,42,48,44.38,48,0,13,0,0,0
768,Washington,3,1,4.9,3.92,39,55,39,58.92,0,12,0,0,0
